Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
1,,Mens Collegiate Varsity Cal Cup,A,1,Trinity CT,6:12.60,,,,,,,,,,,
1,,Mens Collegiate Varsity Cal Cup,A,2,Notre Dame,6:19.66,,,,,,,,,,,
1,,Mens Collegiate Varsity Cal Cup,A,3,Loyola,6:23.50,,,,,,,,,,,
1,,Mens Collegiate Varsity Cal Cup,A,4,USC,6:25.72,,,,,,,,,,,
1,,Mens Collegiate Varsity Cal Cup,A,5,UCLA,6:36.88,,,,,,,,,,,
1,,Mens Collegiate Varsity Cal Cup,A,,,,,,,,,,,,,,
1,,Mens Collegiate Varsity Cal Cup,A,,,,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,1,Washington St.,6:22.60,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,2,Cal LW,6:24.19,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,3,UCI,6:24.99,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,4,Santa Clara,6:27.64,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,5,OCC,6:30.34,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,6,ASU,7:00.75,,,,,,,,,,,
2,,Mens Collegiate Varsity Cal Cup,B,,,,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,1,Grand Valley,6:21.80,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,2,Brit. Columbia,6:23.33,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,3,Georgia Tech,6:25.92,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,4,Drexel,6:32.83,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,5,Western Wash,6:38.39,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,6,SDSU,7:10.32,,,,,,,,,,,
3,,Mens Collegiate Varsity Cal Cup,C,,,,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,1,Sac State,7:05.12,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,2,Tulsa,7:10.55,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,3,KSU,7:16.09,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,4,Loyola,7:17.00,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,5,Brit. Columbia,7:30.40,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,6,Sonoma,7:51.92,,,,,,,,,,,
4,,Womens Collegiate Varsity Cal Cup,A,,,,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,1,USD,7:08.80,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,2,Stanford LW,7:14.83,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,3,Drexel,7:18.71,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,4,SDSU,7:21.55,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,5,SMU,7:38.02,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,6,Central OK,7:48.22,,,,,,,,,,,
5,,Womens Collegiate Varsity Cal Cup,B,7,UCSB,7:54.22,,,,,,,,,,,
6,,Womens Collegiate Varsity Cal Cup,C,1,Oklahoma,7:05.10,,,,,,,,,,,
6,,Womens Collegiate Varsity Cal Cup,C,2,St. Joseph's,7:12.28,,,,,,,,,,,
6,,Womens Collegiate Varsity Cal Cup,C,3,Trinity CT,7:16.89,,,,,,,,,,,
6,,Womens Collegiate Varsity Cal Cup,C,4,St. Mary's,7:27.98,,,,,,,,,,,
6,,Womens Collegiate Varsity Cal Cup,C,5,OCC,7:40.10,,,,,,,,,,,
6,,Womens Collegiate Varsity Cal Cup,C,6,Santa Clara,7:52.26,,,,,,,,,,,
