Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,1,OCC,5:56.00,,,,,,,,,,,
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,2,Minnesota,6:03.44,,,,,,,,,,,
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,3,USD,6:04.57,,,,,,,,,,,
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,4,Washington St.,6:08.44,,,,,,,,,,,
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,5,UCI,6:10.10,,,,,,,,,,,
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,6,Loyola,6:20.25,,,,,,,,,,,
1,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,A,,,,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,1,Lehigh,6:03.14,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,2,UCD,6:04.17,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,3,Notre Dame,6:04.52,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,4,Colorado,6:06.67,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,5,USC,6:07.26,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,6,Sac State,6:07.98,,,,,,,,,,,
2,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,B,,,,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,1,UCLA,6:00.69,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,2,Santa Clara,6:02.47,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,3,Drexel,6:06.44,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,4,Texas,6:09.04,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,5,SDSU,6:37.78,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,,,,,,,,,,,,,,
3,American Specialty Health Cup,Mens Collegiate Varsity Cal Cup,C,,,,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,1,UCD,6:33.56,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,2,USD,6:34.91,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,3,St. Mary's,6:48.78,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,4,UCSB,7:05.03,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,5,OCC,7:17.18,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,6,UOP,7:36.75,,,,,,,,,,,
4,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,A,,,,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,1,SDSU,6:46.01,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,2,KSU,6:51.26,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,3,Temple,6:53.73,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,4,Lehigh,6:57.77,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,5,Villanova,6:59.38,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,6,St. Joseph's,7:04.41,,,,,,,,,,,
5,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,B,7,ASU,7:20.17,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,1,Sac State,6:43.00,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,2,SUNY Buffalo,6:44.07,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,3,Loyola,6:52.37,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,4,Santa Clara,6:53.37,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,5,UCI,7:02.25,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,6,Colorado,7:06.03,,,,,,,,,,,
6,Sam Adams/Mesa Distributing Cup,Womens Collegiate Varsity Cal Cup,C,7,Texas,7:22.18,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,1,Wash,5:41.60,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,2,Harvard,5:46.82,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,3,Stanford,5:48.07,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,4,Syracuse,5:51.17,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,5,OSU,5:56.17,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,6,UCSD,6:01.60,,,,,,,,,,,
7,Copley Cup **,Mens Collegiate Varsity Invitational,A,7,Colgate,6:12.07,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,1,Cal,5:45.4,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,2,Yale,5:45.71,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,3,Northeastern,5:46.18,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,4,Princeton,5:47.81,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,5,Penn,5:57.15,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,6,Purdue,6:03.78,,,,,,,,,,,
8,Copley Cup **,Mens Collegiate Varsity Invitational,B,,,,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,1,USC,6:27.0,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,2,Washington St.,6:27.94,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,3,Wash,6:29.50,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,4,Clemson,6:30.03,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,5,Purdue,6:48.22,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,,,,,,,,,,,,,,
9,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,A,,,,,,,,,,,,,,
10,Jessop-Whittier Cup,Womens Collegiate Varsity Invitational,B,1,Stanford,6:30.67,,,,,,,,,,,
