Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
48,,Womens Collegiate Varsity,3RD,5,SDSU,7:03.01,,,,,,,,,,,
48,,Womens Collegiate Varsity,3RD,6,SMU,7:08.80,,,,,,,,,,,
48,,Womens Collegiate Varsity,3RD,,,,,,,,,,,,,,
49,,Womens 4+,3RD,1,USC B,7:37.27,,,,,,,,,,,
49,,Womens 4+,3RD,2,Stanford,7:48.03,,,,,,,,,,,
49,,Womens 4+,3RD,3,Duke,7:49.49,,,,,,,,,,,
49,,Womens 4+,3RD,4,Oklahoma,7:49.73,,,,,,,,,,,
49,,Womens 4+,3RD,5,Tulsa,7:56.99,,,,,,,,,,,
49,,Womens 4+,3RD,6,Sac State,7:59.38,,,,,,,,,,,
49,,Womens 4+,3RD,,,,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,1,Iowa,6:55.38,,,,,,,,,,,
