Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
4,,Womens Collegiate Varsity,A,6,Santa Clara,7:11.96,,,,,,,,,,,
4,,Womens Collegiate Varsity,A,,,,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,1,Sac State,6:59.1,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,2,Georgetown,7:00.85,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,3,U Vic,7:01.29,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,4,St. Marys,7:02.16,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,5,Fordham,7:02.24,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,6,UCD,7:06.61,,,,,,,,,,,
5,,Womens Collegiate Varsity,B,,,,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,1,Tulsa,6:48.1,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,2,Alabama,6:48.91,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,3,Bates,6:54.68,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,4,SMU,7:04.06,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,5,Brit. Columbia,7:13.98,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,,,,,,,,,,,,,,
6,,Womens Collegiate Varsity,C,,,,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,1,Cal,5:49.0,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,2,Oregon State,5:59.86,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,3,Michigan,6:01.84,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,4,Bucknell,6:02.02,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,,,,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,,,,,,,,,,,,,,
7,,Mens Collegiate Varsity Invitational,A,,,,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,1,Stanford,5:56.0,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,2,Temple,6:01.11,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,3,UCSD,6:01.57,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,4,Jacksonville,6:03.75,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,5,Northeastern,6:06.36,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,,,,,,,,,,,,,,
8,,Mens Collegiate Varsity Invitational,B,,,,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,1,USC,6:20.8,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,2,Cal,6:26.9,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,3,Washington St.,6:34.08,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,4,UCLA,6:36.04,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,5,USD,6:36.9,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,6,Iowa,6:38.68,,,,,,,,,,,
9,,Womens Collegiate Varsity Invitational,A,,,,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,1,Stanford,6:24.,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,2,Washington,6:29.94,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,3,Wisconsin,6:30.75,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,4,Oklahoma,6:35.91,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,5,Oregon State,6:47.35,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,6,Purdue,6:53.53,,,,,,,,,,,
10,,Womens Collegiate Varsity Invitational,B,,,,,,,,,,,,,,
11,,Womens Collegiate 4+,A,1,UCLA,7:19.8,,,,,,,,,,,
11,,Womens Collegiate 4+,A,2,Stanford,7:24.27,,,,,,,,,,,
11,,Womens Collegiate 4+,A,3,Oklahoma,7:28.68,,,,,,,,,,,
11,,Womens Collegiate 4+,A,4,USC B,7:38.86,,,,,,,,,,,
11,,Womens Collegiate 4+,A,5,USD,7:43.85,,,,,,,,,,,
11,,Womens Collegiate 4+,A,6,Tulsa B,7:45.82,,,,,,,,,,,
11,,Womens Collegiate 4+,A,,,,,,,,,,,,,,
12,,Womens Collegiate 4+,B,1,USC A,7:21.9,,,,,,,,,,,
12,,Womens Collegiate 4+,B,2,Oregon State,7:33.55,,,,,,,,,,,
12,,Womens Collegiate 4+,B,3,Iowa,7:38.73,,,,,,,,,,,
12,,Womens Collegiate 4+,B,4,Tulsa A,7:42.52,,,,,,,,,,,
12,,Womens Collegiate 4+,B,5,Alabama,7:48.39,,,,,,,,,,,
12,,Womens Collegiate 4+,B,6,Bates,8:07.36,,,,,,,,,,,
12,,Womens Collegiate 4+,B,,,,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,1,OCC,7:05.4,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,2,UCSD A,7:21.71,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,3,UCSB B,7:21.78,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,4,UCI,7:24.99,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,5,Long Beach,7:45.61,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,6,Chapman,7:48.61,,,,,,,,,,,
13,,Womens Collegiate DII/DIII/Club,A,,,,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,1,UCSB A,7:04.60,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,2,Mills,7:11.27,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,3,Central OK,7:17.15,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,4,Sonoma,7:18.76,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,5,UCSD B,7:44.11,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,,,,,,,,,,,,,,
14,,Womens Collegiate DII/DIII/Club,B,,,,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,1,Stanford A,6:41.70,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,2,U Vic,6:48.29,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,3,Stanford B,6:59.84,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,4,Brit. Columbia,6:59.86,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,5,Georgetown,7:04.78,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,,,,,,,,,,,,,,
15,,Womens Collegiate LW,Prelim,,,,,,,,,,,,,,
16,,Mens Collegiate Novice,A,1,Cal,5:58.00,,,,,,,,,,,
16,,Mens Collegiate Novice,A,2,USD,6:24.71,,,,,,,,,,,
16,,Mens Collegiate Novice,A,3,Washington St.,6:29.35,,,,,,,,,,,
16,,Mens Collegiate Novice,A,4,ASU,6:39.21,,,,,,,,,,,
16,,Mens Collegiate Novice,A,5,Santa Clara,6:52.27,,,,,,,,,,,
16,,Mens Collegiate Novice,A,,,,,,,,,,,,,,
16,,Mens Collegiate Novice,A,,,,,,,,,,,,,,
17,,Mens Collegiate Novice,B,1,UCSD,6:14.50,,,,,,,,,,,
17,,Mens Collegiate Novice,B,2,Oregon State,6:16.87,,,,,,,,,,,
17,,Mens Collegiate Novice,B,3,OCC B,6:29.90,,,,,,,,,,,
17,,Mens Collegiate Novice,B,4,UCSB B,6:45.72,,,,,,,,,,,
17,,Mens Collegiate Novice,B,5,UCLA,6:45.74,,,,,,,,,,,
17,,Mens Collegiate Novice,B,6,USC,7:22.52,,,,,,,,,,,
17,,Mens Collegiate Novice,B,,,,,,,,,,,,,,
18,,Mens Collegiate Novice,C,1,OCC A,6:18.10,,,,,,,,,,,
18,,Mens Collegiate Novice,C,2,UCSB A,6:25.76,,,,,,,,,,,
18,,Mens Collegiate Novice,C,3,UCD,6:31.49,,,,,,,,,,,
18,,Mens Collegiate Novice,C,4,Long Beach,6:46.39,,,,,,,,,,,
18,,Mens Collegiate Novice,C,5,UCI,6:55.45,,,,,,,,,,,
18,,Mens Collegiate Novice,C,6,SDSU,7:05.02,,,,,,,,,,,
18,,Mens Collegiate Novice,C,7,UCSB C,7:06.10,,,,,,,,,,,
19,,Womens Collegiate 2V,A,1,USC,6:41.60,,,,,,,,,,,
19,,Womens Collegiate 2V,A,2,Wisconsin,6:43.49,,,,,,,,,,,
19,,Womens Collegiate 2V,A,3,Sac State,6:58.58,,,,,,,,,,,
19,,Womens Collegiate 2V,A,4,Oklahoma,7:03.66,,,,,,,,,,,
19,,Womens Collegiate 2V,A,5,Georgetown,7:10.96,,,,,,,,,,,
19,,Womens Collegiate 2V,A,6,Bates,7:11.79,,,,,,,,,,,
19,,Womens Collegiate 2V,A,7,Loyola,7:32.11,,,,,,,,,,,
20,,Womens Collegiate 2V,B,1,Stanford,6:42.30,,,,,,,,,,,
20,,Womens Collegiate 2V,B,2,Washington St.,6:48.80,,,,,,,,,,,
20,,Womens Collegiate 2V,B,3,Iowa,6:52.99,,,,,,,,,,,
20,,Womens Collegiate 2V,B,4,Oregon State B,6:54.63,,,,,,,,,,,
20,,Womens Collegiate 2V,B,5,USD,7:04.62,,,,,,,,,,,
20,,Womens Collegiate 2V,B,6,Tulsa,7:09.81,,,,,,,,,,,
20,,Womens Collegiate 2V,B,7,Fordham,7:11.79,,,,,,,,,,,
21,,Womens Collegiate 2V,C,1,Washington,6:40.74,,,,,,,,,,,
21,,Womens Collegiate 2V,C,2,UCLA,6:46.91,,,,,,,,,,,
21,,Womens Collegiate 2V,C,3,Alabama,6:52.70,,,,,,,,,,,
21,,Womens Collegiate 2V,C,4,Oregon State A,6:54.25,,,,,,,,,,,
21,,Womens Collegiate 2V,C,5,KSU,7:05.29,,,,,,,,,,,
21,,Womens Collegiate 2V,C,6,SMU,7:15.57,,,,,,,,,,,
21,,Womens Collegiate 2V,C,7,SDSU,7:27.05,,,,,,,,,,,
22,,Mens Collegiate 2V,A,1,Stanford,6:11.40,,,,,,,,,,,
22,,Mens Collegiate 2V,A,2,Cal B,6:13.88,,,,,,,,,,,
22,,Mens Collegiate 2V,A,3,Notre Dame,6:20.44,,,,,,,,,,,
22,,Mens Collegiate 2V,A,4,UCD,6:26.08,,,,,,,,,,,
22,,Mens Collegiate 2V,A,5,Bates,6:30.37,,,,,,,,,,,
22,,Mens Collegiate 2V,A,6,OCC,6:30.96,,,,,,,,,,,
22,,Mens Collegiate 2V,A,7,UCSD B,6:33.62,,,,,,,,,,,
23,,Mens Collegiate 2V,B,1,Cal A,6:03.80,,,,,,,,,,,
23,,Mens Collegiate 2V,B,2,Oregon State,6:13.71,,,,,,,,,,,
23,,Mens Collegiate 2V,B,3,UCSD A,6:13.73,,,,,,,,,,,
23,,Mens Collegiate 2V,B,4,UCI,6:37.75,,,,,,,,,,,
23,,Mens Collegiate 2V,B,5,UCSB,6:42.67,,,,,,,,,,,
23,,Mens Collegiate 2V,B,6,Santa Clara,6:55.33,,,,,,,,,,,
23,,Mens Collegiate 2V,B,,,,,,,,,,,,,,
24,,Womens Collegiate Novice,A,1,Washington,7:02.00,,,,,,,,,,,
24,,Womens Collegiate Novice,A,2,Stanford,7:14.49,,,,,,,,,,,
24,,Womens Collegiate Novice,A,3,KSU,7:15.31,,,,,,,,,,,
24,,Womens Collegiate Novice,A,4,USD,7:34.47,,,,,,,,,,,
24,,Womens Collegiate Novice,A,5,OCC,7:58.55,,,,,,,,,,,
24,,Womens Collegiate Novice,A,6,Mills,8:10.14,,,,,,,,,,,
24,,Womens Collegiate Novice,A,,,,,,,,,,,,,,
25,,Womens Collegiate Novice,B,1,Washington St.,7:13.70,,,,,,,,,,,
25,,Womens Collegiate Novice,B,2,Tulsa,7:24.54,,,,,,,,,,,
25,,Womens Collegiate Novice,B,3,USC,7:25.76,,,,,,,,,,,
25,,Womens Collegiate Novice,B,4,UCSB,7:46.22,,,,,,,,,,,
25,,Womens Collegiate Novice,B,5,UCI,8:15.96,,,,,,,,,,,
25,,Womens Collegiate Novice,B,6,Sonoma,8:30.37,,,,,,,,,,,
25,,Womens Collegiate Novice,B,,,,,,,,,,,,,,
26,,Womens Collegiate Novice,C,1,UCLA,7:12.00,,,,,,,,,,,
26,,Womens Collegiate Novice,C,2,Oklahoma,7:20.25,,,,,,,,,,,
26,,Womens Collegiate Novice,C,3,Alabama,7:30.24,,,,,,,,,,,
26,,Womens Collegiate Novice,C,4,SDSU,7:38.63,,,,,,,,,,,
26,,Womens Collegiate Novice,C,5,UCSD,7:44.65,,,,,,,,,,,
26,,Womens Collegiate Novice,C,6,St. Marys,8:00.38,,,,,,,,,,,
26,,Womens Collegiate Novice,C,7,ASU,8:01.52,,,,,,,,,,,
27,,Mens Junior,A,1,Marin,6:12.10,,,,,,,,,,,
27,,Mens Junior,A,2,Long Beach Jr,6:14.97,,,,,,,,,,,
27,,Mens Junior,A,3,Marina AC,6:17.04,,,,,,,,,,,
27,,Mens Junior,A,4,Jesuit Prep,6:26.07,,,,,,,,,,,
27,,Mens Junior,A,5,River City,6:31.32,,,,,,,,,,,
27,,Mens Junior,A,,,,,,,,,,,,,,
27,,Mens Junior,A,,,,,,,,,,,,,,
28,,Mens Junior,B,1,Everett,6:16.50,,,,,,,,,,,
28,,Mens Junior,B,2,Oak Strokes,6:19.44,,,,,,,,,,,
28,,Mens Junior,B,3,NorCal,6:30.34,,,,,,,,,,,
28,,Mens Junior,B,4,OKC Rowing,6:35.60,,,,,,,,,,,
28,,Mens Junior,B,5,Serra HS,6:41.06,,,,,,,,,,,
28,,Mens Junior,B,6,Tempe Town,6:50.54,,,,,,,,,,,
28,,Mens Junior,B,,,,,,,,,,,,,,
29,,Mens Junior,C,1,Newport AC,6:18.30,,,,,,,,,,,
29,,Mens Junior,C,2,Los Gatos,6:26.61,,,,,,,,,,,
29,,Mens Junior,C,3,Baja St Rowing,6:30.34,,,,,,,,,,,
29,,Mens Junior,C,4,Capital,6:31.76,,,,,,,,,,,
29,,Mens Junior,C,5,SDRC,6:45.82,,,,,,,,,,,
29,,Mens Junior,C,6,Casitas RA,6:52.97,,,,,,,,,,,
29,,Mens Junior,C,,,,,,,,,,,,,,
30,,Womens Junior,A,1,Connecticut,6:54.95,,,,,,,,,,,
30,,Womens Junior,A,2,River City,7:04.79,,,,,,,,,,,
30,,Womens Junior,A,3,Los Gatos,7:07.57,,,,,,,,,,,
30,,Womens Junior,A,4,OKC Rowing,7:12.97,,,,,,,,,,,
30,,Womens Junior,A,5,Xavier,7:23.09,,,,,,,,,,,
30,,Womens Junior,A,6,ZLAC,7:24.28,,,,,,,,,,,
30,,Womens Junior,A,7,Capital,7:35.82,,,,,,,,,,,
31,,Womens Junior,B,1,Marin,7:00.58,,,,,,,,,,,
31,,Womens Junior,B,2,Long Beach Jr,7:02.64,,,,,,,,,,,
31,,Womens Junior,B,3,Newport AC,7:08.10,,,,,,,,,,,
31,,Womens Junior,B,4,Atlanta Jrs,7:13.61,,,,,,,,,,,
31,,Womens Junior,B,5,Pocock,7:17.96,,,,,,,,,,,
31,,Womens Junior,B,6,Mile High RC,7:30.65,,,,,,,,,,,
31,,Womens Junior,B,7,Casitas RA,7:54.19,,,,,,,,,,,
32,,Womens Junior,C,1,Marina AC,7:00.00,,,,,,,,,,,
32,,Womens Junior,C,2,Oak Strokes,7:00.58,,,,,,,,,,,
32,,Womens Junior,C,3,Upper Natoma,7:01.74,,,,,,,,,,,
32,,Womens Junior,C,4,Holy Names,7:11.65,,,,,,,,,,,
32,,Womens Junior,C,5,NorCal,7:18.66,,,,,,,,,,,
32,,Womens Junior,C,6,SDRC,7:21.77,,,,,,,,,,,
32,,Womens Junior,C,7,Northbay,8:17.48,,,,,,,,,,,
33,,Womens Masters C,A,1,ZLAC,7:36.70,,,,,,,,,,,
33,,Womens Masters C,A,2,Masters Coach,7:46.71,,,,,,,,,,,
33,,Womens Masters C,A,3,River City,7:48.09,,,,,,,,,,,
33,,Womens Masters C,A,4,Station L,7:59.57,,,,,,,,,,,
33,,Womens Masters C,A,5,ORU,8:36.25,,,,,,,,,,,
33,,Womens Masters C,A,,,,,,,,,,,,,,
33,,Womens Masters C,A,,,,,,,,,,,,,,
34,,Womens Masters C,B,1,Mile High RC,7:23.12,,,,,,,,,,,
34,,Womens Masters C,B,2,CO Row Camp,7:23.97,,,,,,,,,,,
34,,Womens Masters C,B,3,Lake Union,8:05.70,,,,,,,,,,,
34,,Womens Masters C,B,4,LBRA,8:09.79,,,,,,,,,,,
34,,Womens Masters C,B,,,,,,,,,,,,,,
34,,Womens Masters C,B,,,,,,,,,,,,,,
34,,Womens Masters C,B,,,,,,,,,,,,,,
35,,Womens Masters D,A,1,LBRA,7:30.30,,,,,,,,,,,
35,,Womens Masters D,A,2,Sammamish,7:42.67,,,,,,,,,,,
35,,Womens Masters D,A,3,Rio Salado,8:08.39,,,,,,,,,,,
35,,Womens Masters D,A,4,ZLAC,8:16.96,,,,,,,,,,,
35,,Womens Masters D,A,5,Los Gatos,8:20.80,,,,,,,,,,,
35,,Womens Masters D,A,,,,,,,,,,,,,,
35,,Womens Masters D,A,,,,,,,,,,,,,,
36,,Womens Masters D,B,1,Los Gatos,7:49.40,,,,,,,,,,,
36,,Womens Masters D,B,2,Marin,7:58.00,,,,,,,,,,,
36,,Womens Masters D,B,3,Bainbridge,8:04.46,,,,,,,,,,,
36,,Womens Masters D,B,4,Vesper,8:23.28,,,,,,,,,,,
36,,Womens Masters D,B,5,Newport AC,8:31.83,,,,,,,,,,,
36,,Womens Masters D,B,,,,,,,,,,,,,,
36,,Womens Masters D,B,,,,,,,,,,,,,,
37,,Womens Open,A,1,BMA Cornell,7:21.90,,,,,,,,,,,
37,,Womens Open,A,2,Lincoln Park,7:29.05,,,,,,,,,,,
37,,Womens Open,A,3,USD,7:34.03,,,,,,,,,,,
37,,Womens Open,A,4,UCI,8:41.17,,,,,,,,,,,
37,,Womens Open,A,,,,,,,,,,,,,,
37,,Womens Open,A,,,,,,,,,,,,,,
37,,Womens Open,A,,,,,,,,,,,,,,
38,,Womens Open,B,1,UCLA,7:20.70,,,,,,,,,,,
38,,Womens Open,B,2,Santa Clara Al,7:51.08,,,,,,,,,,,
38,,Womens Open,B,3,MBRA,8:09.99,,,,,,,,,,,
38,,Womens Open,B,4,UCSD,8:34.32,,,,,,,,,,,
38,,Womens Open,B,,,,,,,,,,,,,,
38,,Womens Open,B,,,,,,,,,,,,,,
38,,Womens Open,B,,,,,,,,,,,,,,
39,,Mens Open,A,1,Little Knights,6:07.50,,,,,,,,,,,
39,,Mens Open,A,2,Union BC,6:17.92,,,,,,,,,,,
39,,Mens Open,A,3,Stanford,6:22.65,,,,,,,,,,,
39,,Mens Open,A,4,B Boat,6:54.11,,,,,,,,,,,
39,,Mens Open,A,5,USC,6:56.24,,,,,,,,,,,
39,,Mens Open,A,6,USD,7:00.47,,,,,,,,,,,
39,,Mens Open,A,7,Cal Maritime,7:05.99,,,,,,,,,,,
40,,Mens Open,B,1,Blades of Glory,6.26.90,,,,,,,,,,,
40,,Mens Open,B,2,UND Alumni B,6:46.64,,,,,,,,,,,
40,,Mens Open,B,3,Chapman,6:59.39,,,,,,,,,,,
40,,Mens Open,B,4,Santa Clara Al,7:00.33,,,,,,,,,,,
40,,Mens Open,B,5,UCSD Alumni A,7:06.36,,,,,,,,,,,
40,,Mens Open,B,6,Sonoma,7:36.08,,,,,,,,,,,
40,,Mens Open,B,7,SDSU,7:49.43,,,,,,,,,,,
41,,Mens Open,C,1,Cal,6:15.60,,,,,,,,,,,
41,,Mens Open,C,2,Santa Clara,6:32.22,,,,,,,,,,,
41,,Mens Open,C,3,UND Alumni A,6:44.58,,,,,,,,,,,
41,,Mens Open,C,4,UCLA,6:51.61,,,,,,,,,,,
41,,Mens Open,C,5,UCSD Alumni B,6:58.69,,,,,,,,,,,
41,,Mens Open,C,6,Sac State,6:59.13,,,,,,,,,,,
41,,Mens Open,C,,,,,,,,,,,,,,
42,,Mens Junior JV,A,1,Everett,6:17.40,,,,,,,,,,,
42,,Mens Junior JV,A,2,Marin,6:19.89,,,,,,,,,,,
42,,Mens Junior JV,A,3,Baja St Rowing,6:20.33,,,,,,,,,,,
42,,Mens Junior JV,A,4,Newport AC,6:37.56,,,,,,,,,,,
42,,Mens Junior JV,A,5,NorCal,6:46.19,,,,,,,,,,,
42,,Mens Junior JV,A,6,SDRC B,7:19.25,,,,,,,,,,,
42,,Mens Junior JV,A,,,,,,,,,,,,,,
43,,Mens Junior JV,B,1,Los Gatos,6:22.00,,,,,,,,,,,
43,,Mens Junior JV,B,2,Long Beach Jr,6:25.49,,,,,,,,,,,
43,,Mens Junior JV,B,3,Marina AC,6:33.50,,,,,,,,,,,
43,,Mens Junior JV,B,4,Oak Strokes,6:34.27,,,,,,,,,,,
43,,Mens Junior JV,B,5,Serra HS,7:05.79,,,,,,,,,,,
43,,Mens Junior JV,B,6,SDRC,7:06.57,,,,,,,,,,,
43,,Mens Junior JV,B,,,,,,,,,,,,,,
44,,Womens Junior JV,A,1,Connecticut,7:01.70,,,,,,,,,,,
44,,Womens Junior JV,A,2,Marina AC,7:13.92,,,,,,,,,,,
44,,Womens Junior JV,A,3,Long Beach Jr,7:19.76,,,,,,,,,,,
44,,Womens Junior JV,A,4,SDRC,7:23.64,,,,,,,,,,,
44,,Womens Junior JV,A,5,Holy Names,7:39.06,,,,,,,,,,,
44,,Womens Junior JV,A,6,Xavier,7:41.33,,,,,,,,,,,
44,,Womens Junior JV,A,7,NorCal,7:45.33,,,,,,,,,,,
45,,Womens Junior JV,B,1,Oak Strokes,7:00.30,,,,,,,,,,,
45,,Womens Junior JV,B,2,Marin,7:02.49,,,,,,,,,,,
45,,Womens Junior JV,B,3,Los Gatos,7:15.41,,,,,,,,,,,
45,,Womens Junior JV,B,4,Newport AC,7:10.96,,,,,,,,,,,
45,,Womens Junior JV,B,5,Atlanta Jrs,7:22.87,,,,,,,,,,,
45,,Womens Junior JV,B,6,ZLAC,7:25.68,,,,,,,,,,,
45,,Womens Junior JV,B,7,Pocock,7:27.20,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,1,OCC,6:05.94,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,2,UCD,6:11.21,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,3,Sonoma,6:15.71,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,4,Minnesota,6:20.88,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,5,UCSB,6:21.10,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,,,,,,,,,,,,,,
46,,Mens Collegiate Varsity,3RD,,,,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,1,Fordham,6:53.60,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,2,Brit. Columbia,6:57.72,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,3,UCD,6:59.55,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,4,Loyola,7:05.70,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,5,Santa Clara,7:17.63,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,,,,,,,,,,,,,,
47,,Womens Collegiate Varsity,3RD,,,,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,1,Cal LW,6:23.90,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,2,Washington St.,6:28.69,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,,,,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,,,,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,,,,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,,,,,,,,,,,,,,
48,Sec of the Navy Cup Gigi & Ed Cramer,Mens Collegiate LW,Final,,,,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,1,USD,7:37.5,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,2,UCSB,7:44.01,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,3,UCSD,7:52.89,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,,,,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,,,,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,,,,,,,,,,,,,,
49,,Womens Collegiate Novice B,Final,,,,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,1,USD,6:52.30,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,2,KSU,6:59.28,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,3,Bates,6:59.65,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,4,Tulsa,7:01.61,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,5,Georgetown,7:02.95,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,6,SMU,7:11.43,,,,,,,,,,,
50,,Womens Collegiate 2V,3RD,,,,,,,,,,,,,,
51,,Mens Junior,Petite,1,Marina AC,6:14.80,,,,,,,,,,,
